Employee_ID,Age,Career_Stage,Skills,Training_Participation,Certifications,Performance_Metrics,Skill_Gaps
3067,28,Entry-Level,Cybersecurity,215,1,0.333792136,Leadership
3068,54,Senior,Cybersecurity,529,0,0.488698863,Leadership
3069,25,Entry-Level,AI/ML,414,4,0.538024473,Cybersecurity
3070,36,Mid-Career,Leadership,597,1,0.367660754,5G
3071,42,Entry-Level,Leadership,229,2,0.09167322,Leadership
3072,52,Mid-Career,Leadership,236,3,0.788947578,5G
3073,43,Entry-Level,Leadership,253,0,0.349110725,Cybersecurity
3074,33,Mid-Career,AI/ML,321,4,0.289613915,5G
3075,53,Mid-Career,5G,32,2,0.859762539,Leadership
3076,44,Senior,5G,301,3,0.659551219,AI/ML
3077,49,Entry-Level,Leadership,195,2,0.435632095,Cybersecurity
3078,23,Mid-Career,AI/ML,338,1,0.62637173,Cybersecurity
3079,35,Entry-Level,AI/ML,561,4,0.121915622,AI/ML
3080,20,Mid-Career,AI/ML,516,1,0.160077679,Leadership
3081,38,Mid-Career,Leadership,93,2,0.819994984,5G
3082,58,Senior,5G,38,1,0.78529924,Cybersecurity
3083,30,Senior,5G,288,3,0.811727801,Cybersecurity
3084,58,Senior,Leadership,100,2,0.02878371,Leadership
3085,59,Mid-Career,5G,487,0,0.28551543,5G
3086,45,Senior,Leadership,13,0,0.471976239,5G
3087,57,Entry-Level,Leadership,94,1,0.110322671,AI/ML
3088,41,Senior,5G,161,2,0.283078383,5G
3089,45,Mid-Career,5G,248,3,0.359247197,AI/ML
3090,52,Entry-Level,Leadership,7,4,0.135435413,Cybersecurity
3091,26,Mid-Career,5G,274,4,0.0092088,Leadership
3092,41,Senior,AI/ML,188,1,0.558374653,Leadership
3093,29,Senior,Cybersecurity,14,3,0.892480958,Cybersecurity
3094,20,Entry-Level,Leadership,517,4,0.663266697,5G
3095,50,Mid-Career,Cybersecurity,186,4,0.693871309,5G
3096,32,Mid-Career,5G,92,4,0.232054185,5G
3097,54,Senior,AI/ML,392,4,0.351880376,Cybersecurity
3098,59,Mid-Career,Leadership,298,3,0.761834821,Cybersecurity
3099,27,Senior,Leadership,34,2,0.127496143,5G
3100,22,Entry-Level,Leadership,147,1,0.542642452,AI/ML
3101,47,Mid-Career,Cybersecurity,42,3,0.519097981,5G
3102,43,Mid-Career,AI/ML,548,0,0.604828202,Cybersecurity
3103,56,Mid-Career,5G,343,1,0.490769614,Cybersecurity
3104,57,Entry-Level,Cybersecurity,2,0,0.737908748,Cybersecurity
3105,46,Senior,Cybersecurity,189,0,0.82304519,AI/ML
3106,18,Senior,Cybersecurity,237,1,0.720050502,AI/ML
3107,21,Mid-Career,5G,293,4,0.04587592,5G
3108,34,Mid-Career,5G,456,2,0.725227882,AI/ML
3109,19,Senior,5G,225,3,0.036249043,AI/ML
3110,35,Senior,Leadership,53,0,0.592164375,Leadership
3111,47,Entry-Level,5G,376,2,0.757914096,AI/ML
3112,49,Mid-Career,Leadership,390,3,0.417487323,Cybersecurity
3113,51,Senior,5G,87,1,0.510772074,Leadership
3114,50,Mid-Career,5G,16,0,0.447918473,Cybersecurity
3115,58,Senior,5G,444,4,0.107936032,5G
3116,22,Senior,Cybersecurity,51,0,0.457614854,Leadership
3117,54,Mid-Career,AI/ML,0,1,0.522704852,Leadership
3118,32,Senior,Leadership,433,1,0.175110389,5G
3119,38,Senior,AI/ML,598,4,0.078950225,Cybersecurity
3120,48,Entry-Level,AI/ML,373,4,0.585980976,5G
3121,57,Senior,AI/ML,203,3,0.78603967,5G
3122,36,Entry-Level,Cybersecurity,257,1,0.184808367,AI/ML
3123,36,Senior,AI/ML,210,4,0.091678174,Leadership
3124,24,Entry-Level,Leadership,195,4,0.868830872,5G
3125,37,Senior,Leadership,165,1,0.657864163,AI/ML
3126,41,Mid-Career,AI/ML,517,3,0.324154806,Leadership
3127,45,Senior,Leadership,461,2,0.316697115,Cybersecurity
3128,57,Senior,Leadership,249,3,0.904110946,5G
3129,23,Entry-Level,Leadership,16,2,0.385750675,Cybersecurity
3130,47,Entry-Level,Leadership,150,4,0.929480891,AI/ML
3131,28,Senior,Cybersecurity,203,1,0.550823336,Cybersecurity
3132,49,Entry-Level,AI/ML,65,0,0.800165702,Cybersecurity
3133,20,Mid-Career,Cybersecurity,115,2,0.377466875,5G
3134,33,Entry-Level,AI/ML,443,2,0.190163379,AI/ML
3135,41,Mid-Career,5G,57,2,0.027564004,Leadership
3136,45,Entry-Level,Leadership,364,2,0.754443889,AI/ML
3137,29,Entry-Level,Cybersecurity,181,3,0.110543573,5G
3138,42,Mid-Career,Leadership,299,1,0.370652197,5G
3139,26,Entry-Level,AI/ML,511,2,0.092279397,Cybersecurity
3140,18,Entry-Level,5G,74,4,0.324910554,Cybersecurity
3141,39,Mid-Career,Cybersecurity,451,4,0.187603294,5G
3142,50,Senior,5G,315,3,0.8983693,Leadership
3143,41,Entry-Level,Cybersecurity,240,3,0.932199889,Cybersecurity
3144,23,Senior,AI/ML,123,3,0.025930252,5G
3145,51,Entry-Level,5G,271,2,0.510809262,AI/ML
3146,20,Senior,5G,589,3,0.932457327,Cybersecurity
3147,34,Mid-Career,Cybersecurity,360,0,0.979503335,Leadership
3148,28,Mid-Career,Cybersecurity,547,2,0.474953646,5G
3149,59,Entry-Level,Leadership,102,1,0.167828637,Leadership
3150,47,Mid-Career,AI/ML,224,3,0.706240122,5G
3151,55,Senior,AI/ML,539,0,0.235834128,5G
3152,46,Senior,5G,404,2,0.447708956,Cybersecurity
3153,27,Senior,Cybersecurity,589,1,0.26765578,AI/ML
3154,45,Senior,Leadership,13,0,0.219511434,Leadership
3155,18,Mid-Career,AI/ML,25,2,0.11827779,Leadership
3156,57,Senior,Leadership,235,4,0.65772884,5G
3157,34,Senior,AI/ML,313,0,0.08883071,5G
3158,55,Senior,Cybersecurity,90,2,0.639240396,Cybersecurity
3159,18,Senior,Cybersecurity,404,1,0.689497857,Cybersecurity
3160,34,Senior,Leadership,287,2,0.007590917,5G
3161,32,Mid-Career,Cybersecurity,400,0,0.880636321,Cybersecurity
3162,59,Senior,Leadership,171,4,0.923541948,Leadership
3163,52,Senior,Leadership,468,3,0.004746031,Cybersecurity
3164,31,Mid-Career,5G,233,0,0.861866213,AI/ML
3165,50,Mid-Career,Cybersecurity,500,1,0.46629916,AI/ML
3166,44,Mid-Career,AI/ML,500,3,0.083773384,Leadership
3167,27,Entry-Level,AI/ML,264,3,0.213680012,5G
3168,19,Senior,Cybersecurity,231,4,0.73979109,5G
3169,55,Entry-Level,AI/ML,575,3,0.979195785,5G
3170,29,Mid-Career,Leadership,63,1,0.79967988,AI/ML
3171,22,Mid-Career,Leadership,452,3,0.395253743,AI/ML
3172,29,Senior,Cybersecurity,595,4,0.042123103,AI/ML
3173,21,Senior,5G,581,4,0.166206748,5G
3174,25,Senior,5G,592,0,0.756234071,AI/ML
3175,43,Entry-Level,Cybersecurity,372,4,0.238513565,AI/ML
3176,28,Entry-Level,5G,352,0,0.446997125,AI/ML
3177,30,Entry-Level,Leadership,324,1,0.009748554,AI/ML
3178,57,Mid-Career,Leadership,41,0,0.709636177,5G
3179,25,Senior,5G,392,0,0.049436489,Leadership
3180,55,Mid-Career,5G,285,3,0.210540145,AI/ML
3181,19,Entry-Level,AI/ML,139,1,0.754459345,Cybersecurity
3182,26,Mid-Career,5G,590,0,0.516004994,Cybersecurity
3183,34,Mid-Career,Leadership,71,3,0.218380526,5G
3184,30,Entry-Level,Cybersecurity,300,4,0.20138024,AI/ML
3185,40,Entry-Level,5G,380,4,0.092636953,Cybersecurity
3186,44,Mid-Career,5G,207,0,0.710345464,Leadership
3187,30,Mid-Career,AI/ML,490,1,0.508766795,AI/ML
3188,43,Entry-Level,Leadership,72,2,0.550373271,Cybersecurity
3189,32,Senior,AI/ML,114,1,0.161093492,Cybersecurity
3190,38,Senior,AI/ML,31,2,0.717815541,Cybersecurity
3191,23,Senior,5G,187,4,0.649396099,Leadership
3192,37,Entry-Level,Cybersecurity,306,3,0.071019555,Cybersecurity
3193,39,Entry-Level,Cybersecurity,352,4,0.91545441,5G
3194,52,Entry-Level,Leadership,373,2,0.512844638,Leadership
3195,37,Mid-Career,5G,34,0,0.02368142,5G
3196,49,Mid-Career,Cybersecurity,589,2,0.264077938,5G
3197,19,Mid-Career,Leadership,33,0,0.363611766,AI/ML
3198,46,Entry-Level,AI/ML,101,0,0.593897665,Leadership
3199,56,Senior,Cybersecurity,108,4,0.515177971,AI/ML
3200,36,Entry-Level,AI/ML,106,3,0.454240068,5G
3201,51,Senior,Leadership,584,2,0.842316106,Leadership
3202,26,Senior,5G,531,0,0.659313405,AI/ML
3203,55,Senior,Cybersecurity,73,0,0.877272461,Cybersecurity
3204,20,Senior,5G,201,3,0.555877188,5G
3205,53,Mid-Career,AI/ML,349,2,0.246460882,Cybersecurity
3206,55,Entry-Level,AI/ML,95,2,0.209509085,Cybersecurity
3207,44,Entry-Level,Cybersecurity,556,2,0.271370394,Leadership
3208,41,Senior,5G,430,1,0.236685645,Cybersecurity
3209,48,Senior,5G,555,3,0.566170419,Leadership
3210,49,Mid-Career,Leadership,288,2,0.299226356,AI/ML
3211,26,Senior,Cybersecurity,406,3,0.241868423,5G
3212,20,Senior,AI/ML,279,0,0.395682578,AI/ML
3213,19,Entry-Level,AI/ML,216,1,0.298269632,Leadership
3214,59,Senior,AI/ML,186,2,0.810435219,Cybersecurity
3215,43,Senior,5G,157,2,0.565674269,AI/ML
3216,40,Mid-Career,Cybersecurity,170,2,0.522668414,5G
3217,48,Mid-Career,Leadership,191,4,0.6237004,AI/ML
3218,26,Entry-Level,AI/ML,424,4,0.089152551,AI/ML
3219,45,Mid-Career,5G,382,2,0.185241697,AI/ML
3220,29,Entry-Level,AI/ML,8,2,0.941817794,AI/ML
3221,25,Senior,Cybersecurity,582,3,0.002521617,Cybersecurity
3222,54,Mid-Career,AI/ML,406,2,0.342589921,5G
3223,27,Senior,AI/ML,418,4,0.027363884,Cybersecurity
3224,51,Entry-Level,AI/ML,176,2,0.640743071,5G
3225,34,Entry-Level,AI/ML,501,3,0.468261115,Leadership
3226,27,Entry-Level,AI/ML,195,2,0.884663533,Leadership
3227,39,Mid-Career,Leadership,201,3,0.598486793,Cybersecurity
3228,34,Senior,5G,298,0,0.678389135,Cybersecurity
3229,23,Mid-Career,Leadership,513,4,0.834206118,Leadership
3230,43,Mid-Career,Cybersecurity,407,1,0.42732625,5G
3231,53,Entry-Level,Cybersecurity,494,0,0.257576817,5G
3232,19,Senior,Leadership,249,2,0.529719651,Leadership
3233,39,Mid-Career,Leadership,148,0,0.325381957,Cybersecurity
3234,58,Mid-Career,Leadership,581,0,0.836107045,Leadership
3235,37,Mid-Career,5G,114,4,0.40788886,Cybersecurity
3236,47,Senior,Cybersecurity,157,0,0.47587491,5G
3237,51,Mid-Career,Cybersecurity,4,2,0.294196439,Cybersecurity
3238,19,Mid-Career,Leadership,241,3,0.832916886,Cybersecurity
3239,25,Mid-Career,AI/ML,503,3,0.647263027,Leadership
3240,22,Mid-Career,Cybersecurity,500,0,0.307316069,Leadership
3241,21,Entry-Level,Cybersecurity,114,4,0.931264509,5G
3242,22,Senior,Leadership,251,4,0.597707398,Leadership
3243,21,Mid-Career,Leadership,503,0,0.313567716,Cybersecurity
3244,52,Senior,AI/ML,271,0,0.319704944,5G
3245,55,Mid-Career,AI/ML,6,1,0.27796476,Leadership
3246,53,Entry-Level,Cybersecurity,343,2,0.010037511,AI/ML
3247,20,Entry-Level,Leadership,575,2,0.908484872,Cybersecurity
3248,59,Senior,5G,342,4,0.250622089,Leadership
3249,30,Senior,5G,419,4,0.416735877,AI/ML
3250,26,Senior,Leadership,581,1,0.555828482,Leadership
3251,19,Entry-Level,Leadership,332,0,0.596852243,Leadership
3252,59,Senior,AI/ML,40,1,0.976166358,Cybersecurity
3253,18,Senior,Cybersecurity,222,4,0.109578164,5G
3254,33,Entry-Level,AI/ML,506,4,0.201100062,Cybersecurity
3255,32,Entry-Level,Leadership,294,0,0.317609024,5G
3256,55,Mid-Career,Leadership,577,2,0.23107911,5G
3257,42,Mid-Career,Cybersecurity,14,0,0.403516914,Leadership
3258,45,Entry-Level,Cybersecurity,409,1,0.202990097,Leadership
3259,24,Entry-Level,Cybersecurity,38,1,0.009411337,Cybersecurity
3260,18,Entry-Level,AI/ML,122,4,0.367272523,5G
3261,41,Mid-Career,AI/ML,507,0,0.99028488,AI/ML
3262,55,Senior,Cybersecurity,136,2,0.640249302,Cybersecurity
3263,32,Entry-Level,AI/ML,445,1,0.566852568,Cybersecurity
3264,32,Senior,Leadership,110,2,0.040777463,AI/ML
3265,49,Senior,5G,115,1,0.020035024,AI/ML
3266,36,Senior,5G,483,3,0.067188158,AI/ML
3267,46,Mid-Career,5G,134,0,0.168820519,5G
3268,28,Entry-Level,Cybersecurity,460,3,0.518286296,5G
3269,29,Entry-Level,Leadership,80,4,0.077869384,Cybersecurity
3270,55,Mid-Career,Cybersecurity,490,3,0.446600184,AI/ML
3271,52,Mid-Career,Cybersecurity,367,1,0.580277279,5G
3272,27,Mid-Career,Leadership,462,0,0.421383397,5G
3273,37,Senior,5G,589,1,0.112370567,5G
3274,37,Mid-Career,5G,226,0,0.344623406,AI/ML
3275,35,Mid-Career,Cybersecurity,62,2,0.334123934,5G
3276,59,Mid-Career,5G,457,1,0.66131592,Cybersecurity
3277,45,Mid-Career,5G,73,0,0.023341449,5G
3278,40,Mid-Career,Cybersecurity,190,1,0.657027758,Cybersecurity
3279,39,Mid-Career,AI/ML,60,4,0.179405638,5G
3280,39,Senior,AI/ML,5,3,0.31549986,AI/ML
3281,52,Senior,Cybersecurity,128,4,0.198534301,AI/ML
3282,56,Mid-Career,Cybersecurity,561,3,0.681058781,AI/ML
3283,41,Entry-Level,5G,390,4,0.719425554,AI/ML
3284,56,Mid-Career,Cybersecurity,521,4,0.626988045,Leadership
3285,54,Mid-Career,AI/ML,457,3,0.394514337,Cybersecurity
3286,46,Mid-Career,Leadership,367,0,0.929652496,5G
3287,39,Entry-Level,5G,232,1,0.538916003,Leadership
3288,30,Entry-Level,Cybersecurity,596,0,0.44246823,5G
3289,37,Mid-Career,Leadership,376,2,0.55577424,5G
3290,39,Entry-Level,5G,335,1,0.071395124,AI/ML
3291,32,Mid-Career,Cybersecurity,531,2,0.823967474,Leadership
3292,47,Senior,Cybersecurity,97,2,0.563229855,AI/ML
3293,24,Senior,AI/ML,72,1,0.331099497,AI/ML
3294,44,Mid-Career,Cybersecurity,126,0,0.033349973,5G
3295,31,Senior,Leadership,485,1,0.269413118,AI/ML
3296,33,Entry-Level,AI/ML,349,2,0.181737011,5G
3297,46,Senior,Leadership,262,4,0.549331876,5G
3298,48,Entry-Level,Leadership,12,2,0.22138625,AI/ML
3299,22,Entry-Level,Cybersecurity,128,1,0.268447955,5G
3300,59,Senior,AI/ML,341,2,0.435932983,5G
3301,51,Senior,AI/ML,440,1,0.570808702,AI/ML
3302,22,Senior,AI/ML,314,2,0.375532653,AI/ML
3303,52,Entry-Level,5G,545,0,0.40475236,5G
3304,23,Mid-Career,5G,141,3,0.311490581,Leadership
3305,46,Entry-Level,Cybersecurity,434,1,0.978322895,Leadership
3306,55,Senior,AI/ML,270,2,0.980980498,AI/ML
3307,21,Senior,Cybersecurity,34,1,0.613104637,AI/ML
3308,57,Entry-Level,5G,181,2,0.975569906,Leadership
3309,23,Mid-Career,5G,505,0,0.810391069,Cybersecurity
3310,49,Entry-Level,Cybersecurity,361,2,0.859591797,Cybersecurity
3311,30,Entry-Level,5G,256,0,0.720880551,Cybersecurity
3312,55,Mid-Career,Cybersecurity,589,1,0.822569572,Cybersecurity
3313,57,Mid-Career,Leadership,248,1,0.304489213,AI/ML
3314,46,Senior,Leadership,10,1,0.493389792,AI/ML
3315,27,Senior,AI/ML,254,2,0.605551044,Cybersecurity
3316,55,Entry-Level,Leadership,273,2,0.738052641,Cybersecurity
3317,40,Mid-Career,5G,525,4,0.542876374,Leadership
3318,40,Entry-Level,5G,29,2,0.394154981,AI/ML
3319,58,Senior,Leadership,13,3,0.738644429,AI/ML
3320,21,Entry-Level,AI/ML,14,0,0.459281298,5G
3321,18,Mid-Career,Cybersecurity,591,1,0.745154929,Cybersecurity
3322,42,Senior,Leadership,560,2,0.025375417,5G
3323,29,Mid-Career,Leadership,101,3,0.945235571,AI/ML
3324,51,Mid-Career,Cybersecurity,123,4,0.202907549,AI/ML
3325,23,Entry-Level,5G,359,0,0.155099785,AI/ML
3326,35,Mid-Career,Cybersecurity,566,2,0.42587325,Leadership
3327,24,Senior,5G,573,4,0.666100547,5G
3328,56,Entry-Level,5G,407,0,0.326891292,AI/ML
3329,39,Senior,Cybersecurity,567,2,0.877184013,AI/ML
3330,46,Senior,AI/ML,227,4,0.046386952,AI/ML
3331,36,Mid-Career,5G,413,3,0.908145621,Leadership
3332,36,Entry-Level,Cybersecurity,134,0,0.775621041,Leadership
3333,40,Entry-Level,AI/ML,223,3,0.494612284,Leadership
3334,44,Mid-Career,AI/ML,516,3,0.366694235,Cybersecurity
3335,43,Senior,Leadership,562,4,0.949030515,Leadership
3336,29,Senior,Cybersecurity,384,3,0.785224124,Cybersecurity
3337,45,Entry-Level,Leadership,418,3,0.941192496,AI/ML
3338,56,Entry-Level,AI/ML,510,3,0.981641872,Cybersecurity
3339,29,Mid-Career,Cybersecurity,204,1,0.423237532,AI/ML
3340,18,Entry-Level,AI/ML,408,3,0.659962555,Cybersecurity
3341,32,Entry-Level,AI/ML,369,4,0.333209003,Leadership
3342,37,Senior,5G,171,3,0.129060658,Leadership
3343,50,Mid-Career,5G,128,3,0.577591545,Leadership
3344,45,Mid-Career,Leadership,542,0,0.752592172,Cybersecurity
3345,55,Mid-Career,5G,323,3,0.193751358,5G
3346,53,Entry-Level,Cybersecurity,60,1,0.949557655,Cybersecurity
3347,37,Senior,Leadership,268,3,0.632525572,AI/ML
3348,21,Entry-Level,Leadership,93,4,0.407053277,AI/ML
3349,36,Entry-Level,AI/ML,534,4,0.759218849,Cybersecurity
3350,38,Mid-Career,Leadership,314,4,0.239700125,Leadership
3351,44,Mid-Career,Leadership,377,4,0.367905001,Cybersecurity
3352,59,Senior,5G,579,3,0.342258979,Cybersecurity
3353,44,Mid-Career,Leadership,439,2,0.806709676,5G
3354,30,Mid-Career,Leadership,425,2,0.594167899,Cybersecurity
3355,26,Mid-Career,Cybersecurity,340,1,0.242352962,Leadership
3356,31,Senior,AI/ML,276,4,0.537911948,5G
3357,20,Entry-Level,5G,566,4,0.96832467,Cybersecurity
3358,42,Mid-Career,AI/ML,150,1,0.545712473,5G
3359,25,Mid-Career,5G,85,0,0.142973128,Leadership
3360,30,Entry-Level,5G,554,2,0.632835015,AI/ML
3361,58,Mid-Career,Cybersecurity,11,1,0.388908975,AI/ML
3362,55,Entry-Level,5G,426,2,0.93173303,Cybersecurity
3363,46,Senior,5G,500,2,0.924468916,Cybersecurity
3364,55,Senior,AI/ML,385,3,0.033164865,5G
3365,48,Mid-Career,AI/ML,439,0,0.359915789,Cybersecurity
3366,33,Entry-Level,Leadership,220,4,0.236274605,5G
3367,58,Mid-Career,Leadership,141,0,0.600403771,5G
3368,58,Mid-Career,Leadership,250,4,0.013301043,AI/ML
3369,53,Mid-Career,5G,139,3,0.983942274,5G
3370,48,Mid-Career,Leadership,356,2,0.007656742,5G
3371,57,Entry-Level,AI/ML,478,2,0.720267856,Cybersecurity
3372,45,Mid-Career,AI/ML,573,4,0.361830381,5G
3373,54,Senior,Leadership,187,4,0.227680326,Leadership
3374,22,Entry-Level,AI/ML,568,2,0.574409012,AI/ML
3375,25,Senior,Cybersecurity,146,4,0.621946848,Leadership
3376,50,Senior,AI/ML,230,3,0.448818183,AI/ML
3377,28,Senior,Cybersecurity,276,3,0.187324315,Cybersecurity
3378,44,Entry-Level,AI/ML,15,4,0.662622028,AI/ML
3379,49,Mid-Career,Cybersecurity,203,2,0.737483607,Leadership
3380,21,Senior,AI/ML,429,2,0.422038265,5G
3381,28,Entry-Level,Cybersecurity,205,0,0.866267649,Cybersecurity
3382,19,Mid-Career,AI/ML,242,4,0.802146048,Cybersecurity
3383,39,Entry-Level,5G,350,2,0.484962291,5G
3384,39,Senior,5G,187,1,0.318848559,5G
3385,58,Entry-Level,5G,457,0,0.004778005,AI/ML
3386,26,Senior,AI/ML,433,4,0.61926451,5G
3387,33,Entry-Level,5G,577,4,0.63460504,AI/ML
3388,33,Mid-Career,Cybersecurity,119,3,0.778390855,AI/ML
3389,23,Mid-Career,AI/ML,61,2,0.689944444,Cybersecurity
3390,31,Mid-Career,Leadership,283,1,0.318965587,Leadership
3391,54,Entry-Level,Leadership,495,0,0.33199388,AI/ML
3392,26,Senior,Cybersecurity,402,4,0.319970697,5G
3393,20,Senior,AI/ML,40,3,0.867051644,5G
3394,24,Mid-Career,Leadership,482,4,0.352119593,5G
3395,52,Entry-Level,Leadership,183,3,0.894268194,Cybersecurity
3396,45,Senior,AI/ML,473,3,0.981415182,Leadership
3397,42,Mid-Career,5G,118,2,0.527288986,5G
3398,31,Entry-Level,Cybersecurity,523,4,0.400515522,Leadership
3399,30,Senior,Leadership,433,4,0.72450211,Cybersecurity
3400,21,Mid-Career,5G,153,4,0.23848861,AI/ML
3401,48,Entry-Level,Cybersecurity,127,0,0.581285294,Cybersecurity
3402,18,Mid-Career,Leadership,316,3,0.882527597,5G
3403,28,Mid-Career,Leadership,148,4,0.373810442,Leadership
3404,55,Entry-Level,5G,212,4,0.588189724,5G
3405,26,Mid-Career,5G,356,0,0.084455537,Leadership
3406,39,Mid-Career,Leadership,58,0,0.33626293,5G
3407,46,Mid-Career,AI/ML,35,1,0.433086396,Cybersecurity
3408,33,Senior,Leadership,32,4,0.695474958,Leadership
3409,53,Entry-Level,Leadership,369,2,0.084433455,Leadership
3410,36,Entry-Level,AI/ML,398,2,0.415042364,Leadership
3411,26,Mid-Career,AI/ML,328,0,0.082153406,AI/ML
3412,57,Senior,AI/ML,101,4,0.403033257,AI/ML
3413,59,Mid-Career,5G,152,2,0.104541918,Leadership
3414,27,Entry-Level,AI/ML,383,2,0.158460226,Cybersecurity
3415,53,Entry-Level,5G,203,0,0.595754801,Leadership
3416,31,Mid-Career,Cybersecurity,113,0,0.475477082,Cybersecurity
3417,42,Mid-Career,AI/ML,124,0,0.190236197,5G
3418,19,Entry-Level,AI/ML,229,3,0.796081471,AI/ML
3419,27,Entry-Level,Cybersecurity,445,4,0.125041306,AI/ML
3420,21,Mid-Career,5G,406,2,0.033715196,Leadership
3421,26,Entry-Level,Cybersecurity,204,2,0.465073203,5G
3422,36,Entry-Level,Leadership,166,0,0.868925418,AI/ML
3423,18,Senior,AI/ML,199,2,0.635609526,Leadership
3424,22,Senior,Cybersecurity,396,3,0.313877115,5G
3425,53,Entry-Level,5G,209,0,0.735285678,Cybersecurity
3426,43,Senior,Cybersecurity,123,0,0.145474396,Leadership
3427,43,Senior,5G,86,2,0.101313824,5G
3428,33,Mid-Career,Leadership,274,2,0.533953201,Leadership
3429,23,Entry-Level,Leadership,159,4,0.911387868,5G
3430,47,Mid-Career,Leadership,367,1,0.905169686,5G
3431,23,Entry-Level,Cybersecurity,90,4,0.708935253,AI/ML
3432,25,Entry-Level,Cybersecurity,160,3,0.125569704,5G
3433,18,Mid-Career,Leadership,112,0,0.877749905,Leadership
3434,28,Entry-Level,5G,417,4,0.070508579,Leadership
3435,37,Mid-Career,AI/ML,154,1,0.523997034,AI/ML
3436,26,Senior,Leadership,79,2,0.160491005,5G
3437,39,Senior,Leadership,100,2,0.211639778,Leadership
3438,45,Mid-Career,5G,171,1,0.360587135,5G
3439,24,Mid-Career,AI/ML,321,3,0.680046694,Cybersecurity
3440,58,Senior,Leadership,62,2,0.259715372,AI/ML
3441,52,Senior,AI/ML,354,1,0.292480475,AI/ML
3442,54,Entry-Level,Leadership,138,2,0.416152466,Leadership
3443,31,Mid-Career,Cybersecurity,90,2,0.330578517,Leadership
3444,43,Mid-Career,Leadership,125,0,0.091060538,Leadership
3445,56,Entry-Level,Leadership,234,4,0.805789788,5G
3446,57,Mid-Career,5G,80,4,0.546741149,Leadership
3447,26,Senior,Leadership,581,3,0.183598144,Leadership
3448,57,Entry-Level,5G,74,0,0.524824074,5G
3449,23,Senior,Cybersecurity,397,0,0.82162158,5G
3450,47,Mid-Career,Leadership,200,0,0.812399414,AI/ML
3451,46,Senior,5G,313,2,0.456220904,AI/ML
3452,52,Entry-Level,5G,570,0,0.498471931,Cybersecurity
3453,57,Mid-Career,Leadership,500,2,0.531813929,AI/ML
3454,58,Mid-Career,Leadership,170,2,0.39056029,AI/ML
3455,19,Entry-Level,AI/ML,122,1,0.249497527,AI/ML
3456,21,Senior,5G,533,3,0.98946496,Leadership
3457,42,Mid-Career,AI/ML,131,0,0.974896777,Cybersecurity
3458,32,Mid-Career,Cybersecurity,339,4,0.635264124,5G
3459,47,Senior,Cybersecurity,117,4,0.833350783,Cybersecurity
3460,24,Entry-Level,Leadership,77,4,0.268344349,Cybersecurity
3461,47,Entry-Level,Cybersecurity,399,4,0.891369396,AI/ML
3462,46,Senior,AI/ML,443,0,0.075324615,AI/ML
3463,50,Entry-Level,Cybersecurity,118,4,0.210020621,Cybersecurity
3464,42,Entry-Level,AI/ML,1,2,0.476102596,Leadership
3465,38,Mid-Career,5G,169,4,0.179799637,AI/ML
3466,22,Mid-Career,Leadership,119,2,0.086157603,5G
3467,59,Entry-Level,Leadership,502,4,0.225590638,Cybersecurity
3468,19,Mid-Career,Leadership,342,4,0.007071916,5G
3469,37,Mid-Career,5G,505,3,0.183169453,Leadership
3470,26,Mid-Career,5G,83,1,0.91820329,Cybersecurity
3471,46,Senior,5G,93,1,0.612068266,AI/ML
3472,54,Entry-Level,5G,329,1,0.453330102,Cybersecurity
3473,50,Senior,Cybersecurity,15,4,0.898687589,AI/ML
3474,56,Mid-Career,Cybersecurity,419,1,0.47036097,Leadership
3475,44,Entry-Level,Leadership,48,0,0.840482528,5G
3476,56,Senior,Leadership,472,3,0.879492012,Leadership
3477,41,Senior,Leadership,75,1,0.079348213,Cybersecurity
3478,27,Mid-Career,AI/ML,548,2,0.431252528,Cybersecurity
3479,43,Entry-Level,Leadership,77,4,0.832536852,Cybersecurity
3480,56,Senior,5G,25,0,0.637367451,AI/ML
3481,34,Entry-Level,AI/ML,596,4,0.441360367,5G
3482,19,Entry-Level,5G,489,3,0.022379204,AI/ML
3483,48,Senior,Leadership,119,4,0.539918557,AI/ML
3484,21,Senior,5G,331,3,0.736855544,Cybersecurity
3485,56,Senior,Cybersecurity,192,2,0.872519724,Cybersecurity
3486,54,Senior,5G,37,4,0.480107654,Cybersecurity
3487,20,Mid-Career,Leadership,258,2,0.977606562,5G
3488,49,Mid-Career,Cybersecurity,414,2,0.936696582,AI/ML
